filename,type
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ac15bd69-e049-4be2-b13d-015fc7fcecaa.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/e1f172ad-a005-4e99-855b-e9eedd5348c1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/55c62a44-e27d-49b6-8e3f-fb051b722a0b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/e172fca7-5d67-4e1b-89a0-587779107674.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/dbf364ca-5f32-4bf3-8039-2a6f93dc7918.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1806c125-d2b1-4083-9cf0-8ec4939ed6fd.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/67b93fc8-7648-4ffb-b091-d84665883eef.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a7a5813c-44d2-4ebc-86b5-449acfae7c78.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/e9d2851d-5e16-4f71-8d49-e4863360d37f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a6c95d98-0bcd-4de1-a4e2-1b90fad75f31.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/cd24f661-bb31-4590-a341-dfa27ac1bd9b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b196f121-7367-43d0-83a4-648d99bf691d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2a55f087-3fca-43b5-a700-ed222b702ba1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/974d5c4e-d646-460e-aaeb-2e68df50d257.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/043cf0e3-1457-4445-9fe7-a9a7033f5553.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/2a5dcd3a-a293-449c-8caa-ce6b3f1be4e5.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/85aaeaf5-7aca-4893-885b-a8a302aabc7b.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/de79dd6d-16c2-4be6-9151-e04cef1ec073.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/3aa69691-ddbf-4327-ad51-78ffb8d00821.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2c93b63c-3c0f-40ec-be53-e63854e001b3.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/5ca08cf6-6814-4188-b661-b82518e643e6.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d3a2ab0a-6df8-46a0-917b-bb37f784897b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/817b3535-f038-49a5-9465-913c49b85ad1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/955b22c0-6cca-4fb6-9a8b-1bf8d2dafd27.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ecfdc752-1bc9-48cd-81d9-c27e147993eb.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b7a8a6cc-f431-4215-9d5e-f5daa7b829a5.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c45b93f7-0152-4b4a-97fe-e6bcc1165ece.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/5493bfaf-6dfd-4615-bdb4-9a677cc30658.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c22bc0f1-3ffd-48ab-a067-7b7e9f412dd1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/f708a5c8-4b5e-42f7-8354-ac3d985cc3b8.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/2e9018cf-94c0-4004-8d50-051b04240db7.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4e1a4076-ff5e-4e36-b6be-026138ee8d31.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9c20d854-2192-43fa-bfe5-6a942f89b2cf.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/dcacf332-f8de-4bb1-894a-9a3390208a8c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6ff92b95-11a3-4b21-b2d3-4e694041d920.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d77cdee3-36d0-4232-8154-bd830a2ea28d.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/98665e5f-a862-4177-b0dc-fa60f4b9f211.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d9bff80f-d1b9-4a75-9398-e5d894409fc5.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f7af7421-3f08-46d2-97ad-ac71b46e8505.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4ae55dfc-1533-409e-a1c7-a1d5d1c46b05.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/721a3760-a77a-4aa6-b06a-033bc971341c.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a07028cd-20bb-4032-b0fd-cd0fa80650ed.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/95ca4bd1-9990-4646-bb06-5056fd605322.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/8735777b-fe68-409a-b6eb-64a3db9addf7.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/19659170-f281-40a6-88e4-f0ab0ee9e9ee.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/01c738eb-f469-4750-9912-6d19f83e3df0.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a225e3c5-3032-423a-80b6-72275ed9dbcf.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a06729dc-9f74-4d73-a57c-3f41ba2e9bae.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/aba5572a-91d9-4b72-945b-62ee31092ab3.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/03346736-4be1-48a1-938a-524280ed4e31.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ebb53b93-5827-4617-8dc7-2af9cc775a0f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/d3da41d7-dd3e-4477-a2be-213907e1e9e0.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/fab8b908-c98c-4000-b71f-577d84fd8241.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/1a889637-4413-4fcf-815c-747ac7789da6.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/944ae5f4-78b1-4cb0-8be8-f7d08318d8d0.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f529cbb6-7b23-4596-8eaf-cc33cbaedb25.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/192812ba-bb21-4465-89b6-a51d50008600.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/ff5c5c02-4266-4c7e-9db0-55548a41216f.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/b060eb6f-db6e-4710-83bd-9f46e499dc88.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/34ccdffe-c8a1-4a11-bfc3-381133252408.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/d8ca8d61-6f02-4081-b235-4aa3f420275a.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b7d64762-8d33-4c64-bfed-1771069c2b34.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/e9eaef5f-ccf9-42d2-ad49-8c3694b27065.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/7c081efa-6b51-447a-ad36-92f931538cb0.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d39fc98f-9423-46b9-98ff-766dc62d25d2.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/d7d69db3-0f8a-4fea-b8a1-205aed1c8615.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/14810d92-5379-4d1a-b836-b7eac2e31c0f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/9e7f0ace-fe89-4b5d-82ee-ac2d8583d485.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/80d67d9d-f0f9-49cc-a817-6713110348b1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/de7b2e3e-55ff-4c6e-8495-0577ea8cb440.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f2a892fb-edd5-4bdd-953d-6e40456c65ff.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f4fdcaf2-aaae-4e11-bddb-6f7cec1a0c1f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/abf53415-196c-43f4-b322-bdef48254a6f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a125e863-9bc9-404d-98fd-3a47c6e90176.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4a730a0d-2433-48bf-8200-0d71ec9ca09b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/bc2e3096-c762-443c-b928-a76fd7d568f6.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9a0046fb-a5a2-4032-969b-72db1356e7c1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/bbd44247-c676-4874-a555-89950bcf37e9.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f54ac2b7-d121-4b14-8633-0dd7f2d06047.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9f50b654-509f-408e-adc6-1dc6dc239289.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/0405e5b0-9699-4b72-94aa-843ad138d51f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/529ab5eb-f9dd-43a9-ba93-e921d1adab4f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/5df4dd12-9407-401a-8ce0-d3e476c10196.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/90c7df07-3fe9-452b-b351-feb4757d7bd0.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/8ccfa48e-62ea-41be-bb25-0e14cd81b29e.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/e89c7436-b6ae-4783-9480-4193ac6d5e9a.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/6814a4aa-70b5-47c4-9cae-55296fab661c.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ab713f2d-e505-4076-b65d-1b176c30a9f2.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/95765bd2-ad65-4f14-8d6b-c21ce57dbd68.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6ac795d4-5a2f-43c2-8127-7480a7a927bf.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/2523b36d-50f5-4b55-8065-a045f88b9607.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f0f24afa-be79-4f16-af5a-6293e520d5f1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/42025f01-fef8-46b7-8640-34cdea14405b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a25997d6-ec94-42d7-8b78-6e1f34476c32.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f2d2cbaa-9477-446f-93b2-cc9601778f9f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c692595c-1aa1-401c-b1ec-0a3ac2c0f8db.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/7249b2ba-8e91-4f0d-a541-4c3f3c876adf.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ac84db77-f3c4-44c9-8806-cfa9c07ac130.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/932de1c2-5ff6-41aa-860c-71f2b5fee719.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/855bd897-e9d5-417b-b7ba-e57c426b7f4d.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f246f889-cec6-4f1a-b56b-23cdbdcbb21f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b0cea4e0-0d75-486a-aee5-675f427934dc.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c9488dee-cd3a-40ab-aad4-a9c38ec379f9.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/450b0915-155b-4dae-9cde-f6b04a6f0959.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9fc02589-b36a-4c49-ac00-9e06d15346ad.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/7c6ba25b-f312-4d13-a966-13297838a022.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c2699714-45b1-4562-b74a-464cc5ea6040.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6182bbf4-b860-4ce9-b89f-1061bf9da1c8.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ba198492-21d8-4bb0-8f0f-263011488170.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/88ae6fb9-de4e-4520-ba52-bd66cb06da80.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c19ee687-09d0-4ffa-9809-f12482123a92.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/e014a45e-5ec1-4e77-be31-544117e398e1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/3bf9b52a-4481-48c0-969a-28a1b1af75c6.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/612a29c6-15b5-49bb-a2f3-07526241b850.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4573e014-9d1e-4d52-87c1-644a76eebb6b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/b99344d2-4093-431d-9368-1a702f367038.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/1a91c470-415f-4e5e-8562-13755e898fb8.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a5c3a327-7d1b-40b6-8a9d-8135426ff2ea.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1b791e1b-7d4c-41ab-afb7-6539e7fb6d15.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a14fc39e-24cb-4439-94d7-b60e9c10ec22.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/faf2edd6-cff8-493a-b4f9-5272d0750e78.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/5bfb39bf-5a6d-48ca-ba0d-c7537033e44f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/fa15b603-fd75-46ae-a822-2cdaa3fde181.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9c210071-cc0a-4b6d-8d59-b94d944006e0.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/9acb28b5-eec3-466b-9c54-0738c4eb271f.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ff271a66-33f4-41dc-831d-94457f855f2c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2dbb46f0-635a-4b21-bfe0-c5a705b64ba4.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/696a2e0e-dca0-40f7-8c6c-30c6774ecb03.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1772b283-f06a-4cc6-b374-f0112af091c1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c36efd28-8157-4b8d-9cf2-af085e679681.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/82661557-089a-4da6-95c7-863f8f957c11.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/79ca35d9-1d6e-4351-b8bd-f09e8183e285.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/8660c13d-a55e-4232-b7e5-d672f2df4651.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/8f66e053-08e2-4afc-90fa-7c404fe1d18b.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/a4cd1fe9-8687-4912-b896-a5738e80e532.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/708c1d1c-34b5-4a42-9848-e4db7a0cc623.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/37adf246-0e94-4d44-bed8-a3e9c53b6dea.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/cfa8d07b-164f-4426-9282-26f7d434ce32.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1cd7f015-5dee-49d6-8b46-0373672c50c2.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/c94df61e-e3dc-433c-8b0e-323bac0cb0ce.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/62332dd9-9368-46d0-aebe-b60ec925a002.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/71178abd-c325-484b-8f2f-54ec9f2bf06c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f1154b45-462f-419a-a69a-3ce4f80e2d2c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/4dbad967-5caa-440c-9459-6fc2a14356b0.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/c6234249-0472-4ad8-bd64-2d6920471dfb.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/ca52cfdf-8e33-4bee-8cab-bb1d8da3101e.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/715e7dcc-a225-42d7-815f-e5cb4cbe9033.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/156c14b4-d1da-4c62-8740-d328a39c1c25.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/2666bb93-cd9f-4520-868d-a335d468b732.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/ab7199dd-e5f2-49a9-8402-c3005b8211b1.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/359cef9c-51b5-45af-b83d-20b87d73a814.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/garbages/e46fd592-1fe6-43b9-bdc2-afe06f86079b.jpg,garbage
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/03bb9f8b-0677-40fb-932b-c28efe44bd2e.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/6864e35a-e51e-4a50-b193-22be796b80f7.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/86dfadef-0b49-4afe-8d10-7bc6525e9afc.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/fdfda5d0-3a78-4be6-9acd-bf29f8fc985c.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/405172a0-f66b-4960-95eb-56c72b849a54.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/aadc9cf1-4866-40eb-b412-fe1646ee513b.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/f8bac7f3-1a90-4a29-97de-850ab3075982.jpg,water_hyacinth
C:\Users\chris\OneDrive\Documents\School\Thesis\river-feature-extraction-model/images/objects/water_hyacinths/1c10becb-51ec-4baf-af70-0c2e2e166689.jpg,water_hyacinth
